YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP,URBANICITY,LIV_TYPE,UNITS,OUTSIDE,GATED,RESTRICTED,INCOME,RACE_HOH,PRINCIPAL_REL,PRINCIPAL_AGE,PRINCIPAL_MARITAL,PRINCIPAL_SEX,PRINCIPAL_ARMFOR,PRINCIPAL_ED,PRINCIPAL_RACE,PRINCIPAL_HISP,REF_AGE,REF_MARITAL,REF_SEX,REF_ARMFOR,REF_ED,REF_RACE,REF_HISP,NUM_OVER12,NUM_UNDER12,NUM_REPORT,BUSINESS,BUSINESS_SIGN,BROKEN_IN,NUM_BROKEN_IN,NUM_VEHICLE,VEHICLE_THEFT,NUM_VEHICLE_THEFT,COLLEGE,PUBLIC,INDIAN_RES,FAMILY_STRUCTURE,REGION,PRINCIPAL_SCHOOL,REF_SCHOOL,REF_REL,AGE,MARITAL,SEX,ARMFOR,ED,RACE,HISP,STOLEN,NUM_STOLEN,ATTACK_LOC,WEAPON,NUM_WEAPON,OFFENDER_KNOWN,NUM_OFFENDER_KNOWN,FORCED_SEX,NUM_FORCED_SEX,POLICE,NO_POLICE,DIS_HEAR,DIS_VIS,DIS_LEARN,DIS_PHYS,DIS_DRESS_BATHE,DIS_LEAVING_HOME,CITIZENSHIP,SEXUAL_ORIENTATION,ACTIVE_DUTY,JOB_WEEK,JOB_6MO,JOB_2WEEK,JOB,EMP_TYPE,JOB_LOC,JOB_COLLEGE,ATT_COLLEGE,NUM_INCIDENTS
2020.3,1.78544E+24,1,33,2,1,1,9,2,2,4,99,11,40,5,2,2,41,2,2,40,5,2,2,41,2,2,1,3,1,2,9,1,1,0,9,999,2,2,2,28,3,4,4,11,40,5,2,2,41,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78544E+24,3,13,3,1,1,9,2,2,10,99,11,90,1,1,9,41,1,2,90,1,1,9,41,1,2,1,0,1,2,9,2,999,3,2,999,2,9,2,16,3,4,4,11,90,1,1,9,41,1,2,2,999,2,2,999,2,999,2,999,1,2,1,2,2,1,2,2,1,2,4,2,2,9,99,9,9,9,4,1
2020.3,1.78545E+24,10,32,3,1,1,9,2,2,11,99,11,44,1,2,2,40,1,2,44,1,2,2,40,1,2,3,0,1,2,9,1,1,4,2,999,2,9,2,20,3,4,4,11,44,1,2,2,40,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,3,2,4,1
2020.3,1.78545E+24,7,23,2,1,1,9,2,2,17,99,2,28,1,2,2,40,1,2,29,1,1,2,40,1,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,3,1,4,11,29,1,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,2
2020.3,1.78545E+24,7,23,2,1,1,9,2,2,17,99,2,28,1,2,2,40,1,2,29,1,1,2,40,1,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,3,1,4,11,29,1,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,2
2020.3,1.78545E+24,8,23,3,1,1,9,2,2,11,99,11,38,3,2,2,41,1,2,38,3,2,2,41,1,2,4,3,1,2,9,2,999,4,2,999,2,9,2,26,3,1,1,11,38,3,2,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,3,1,1,2,1,1
2020.3,1.78545E+24,1,12,3,1,1,9,2,2,13,99,11,49,5,1,2,28,1,2,49,5,1,2,28,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,49,5,1,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,1,1,1,1,1,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78545E+24,2,12,2,1,1,9,2,2,12,99,11,54,3,2,2,40,2,2,54,3,2,2,40,2,2,4,0,1,2,9,2,999,4,2,999,2,9,2,27,3,1,1,11,54,3,2,2,40,2,2,2,999,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,1,1
2020.3,1.78545E+24,4,33,2,1,1,9,2,2,12,99,11,35,3,2,2,42,1,2,35,3,2,2,42,1,2,1,1,1,2,9,2,999,1,2,999,2,9,2,28,3,4,4,11,35,3,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,23,1,4,2,4,1
2020.3,1.78546E+24,2,12,3,1,1,9,2,2,6,99,11,50,5,2,2,28,1,2,50,5,2,2,28,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,30,3,4,4,11,50,5,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78549E+24,5,32,2,1,2,1,2,2,9,99,11,36,4,2,2,42,2,2,36,4,2,2,42,2,2,2,2,2,2,9,2,999,1,2,999,2,2,2,28,3,4,4,3,14,5,1,9,7,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,2
2020.3,1.78549E+24,5,32,2,1,2,1,2,2,9,99,11,36,4,2,2,42,2,2,36,4,2,2,42,2,2,2,2,2,2,9,2,999,1,2,999,2,2,2,28,3,4,4,3,14,5,1,9,7,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,2
2020.3,1.78551E+24,7,22,1,1,6,1,1,1,13,99,2,71,1,1,9,43,1,2,68,1,2,9,41,1,2,2,0,1,2,9,2,999,1,2,999,2,9,2,34,2,4,4,2,71,1,1,9,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78551E+24,4,12,1,1,1,9,2,2,8,99,11,55,3,1,2,40,1,2,55,3,1,2,40,1,2,2,0,2,2,9,2,999,1,2,999,2,9,2,14,2,4,4,10,46,3,2,2,27,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,23,1,2,2,4,2
2020.3,1.78551E+24,4,12,1,1,1,9,2,2,8,99,11,55,3,1,2,40,1,2,55,3,1,2,40,1,2,2,0,2,2,9,2,999,1,2,999,2,9,2,14,2,4,4,10,46,3,2,2,27,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,23,1,2,2,4,2
2020.3,1.78558E+24,6,22,2,1,1,9,2,2,17,99,11,60,1,2,2,42,1,2,60,1,2,2,42,1,2,3,0,1,2,9,2,999,3,2,999,2,9,2,21,2,4,4,1,68,1,1,9,45,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,1,1
2020.3,1.78558E+24,5,22,2,1,1,9,2,2,10,99,2,58,1,2,2,4,1,1,59,1,1,2,4,1,1,5,0,1,2,9,2,999,4,2,999,2,9,2,5,2,4,4,11,59,1,1,2,4,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,1,4,2,4,1
2020.3,1.78559E+24,4,33,1,1,4,2,2,2,5,99,11,27,1,2,2,40,1,1,27,1,2,2,40,1,1,2,0,3,2,9,1,1,3,1,1,2,2,2,24,2,4,4,11,27,1,2,2,40,1,1,2,999,1,1,1,2,999,2,999,2,2,2,2,2,2,2,1,1,2,1,1,9,9,23,1,1,2,4,2
2020.3,1.78559E+24,4,33,1,1,4,2,2,2,5,99,11,27,1,2,2,40,1,1,27,1,2,2,40,1,1,2,0,3,2,9,1,1,3,1,1,2,2,2,24,2,4,4,11,27,1,2,2,40,1,1,2,999,1,1,1,2,999,2,999,2,2,2,2,2,2,2,1,1,2,1,1,9,9,23,1,1,2,4,2
2020.3,1.78559E+24,4,33,1,1,4,2,2,2,5,99,11,27,1,2,2,40,1,1,27,1,2,2,40,1,1,2,0,3,2,9,1,1,3,1,1,2,2,2,24,2,4,4,1,27,1,1,2,28,1,1,2,999,2,2,999,2,999,2,999,2,2,2,2,1,2,2,2,3,2,1,1,9,9,23,1,2,2,4,1
2020.3,1.78559E+24,6,22,2,1,1,9,2,2,9,99,11,27,3,1,2,40,1,2,27,3,1,2,40,1,2,3,0,2,2,9,2,999,4,2,999,2,9,2,14,3,4,4,11,27,3,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,4,1,2,4,2
2020.3,1.78559E+24,6,22,2,1,1,9,2,2,9,99,11,27,3,1,2,40,1,2,27,3,1,2,40,1,2,3,0,2,2,9,2,999,4,2,999,2,9,2,14,3,4,4,11,27,3,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,4,1,2,4,2
2020.3,1.78561E+24,4,13,1,1,6,2,1,1,15,99,11,27,5,2,2,43,1,2,27,5,2,2,43,1,2,2,0,1,2,9,2,999,3,2,999,2,2,2,30,2,4,4,10,29,5,1,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,9,4,1,9,9,27,1,2,2,4,1
2020.3,1.78561E+24,4,23,2,1,1,9,2,2,5,99,11,60,3,2,2,42,2,2,60,3,2,2,42,2,2,3,0,1,2,9,2,999,2,2,999,2,9,2,28,2,4,4,11,60,3,2,2,42,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,1,1,1,1,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78565E+24,2,13,2,1,4,1,2,2,5,99,11,52,3,2,2,40,1,2,52,3,2,2,40,1,2,2,0,1,2,9,2,999,1,2,999,2,2,2,28,2,4,4,11,52,3,2,2,40,1,2,2,999,1,2,999,2,999,2,999,2,2,1,2,2,1,2,2,1,2,2,2,2,9,99,9,9,9,4,1
2020.3,1.78565E+24,3,32,2,1,5,1,1,1,5,99,11,48,3,2,2,28,1,2,48,3,2,2,28,1,2,1,0,1,2,9,1,1,0,9,999,2,2,2,32,2,4,4,11,48,3,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.7857E+24,10,33,3,1,1,9,2,2,13,99,11,69,2,1,9,40,1,2,69,2,1,9,40,1,2,1,0,1,2,9,2,999,3,2,999,2,9,2,16,2,4,4,11,69,2,1,9,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,1,1,2,2,1,2,4,1,9,9,23,1,1,2,4,1
2020.3,1.7857E+24,6,23,2,1,1,9,2,2,13,99,11,76,2,2,9,42,1,2,76,2,2,9,42,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,2,4,4,11,76,2,2,9,42,1,2,2,999,2,1,1,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.7857E+24,10,33,2,1,1,9,2,2,18,99,11,48,1,2,2,42,1,2,48,1,2,2,42,1,2,4,0,1,2,9,2,999,4,2,999,2,9,2,20,2,4,4,1,49,1,1,2,42,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,4,4,2,4,1
2020.3,1.78571E+24,7,22,2,1,1,9,2,2,13,99,11,37,1,2,2,28,1,2,37,1,2,2,28,1,2,4,3,1,2,9,2,999,2,2,999,2,2,2,27,2,4,4,11,37,1,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78571E+24,1,13,2,1,6,1,2,2,9,99,11,45,3,2,2,40,2,2,45,3,2,2,40,2,2,2,0,1,2,9,2,999,3,2,999,2,2,2,28,3,4,4,11,45,3,2,2,40,2,2,1,1,2,2,999,2,999,2,999,1,2,2,2,1,2,2,2,1,2,1,1,9,9,23,1,1,2,4,1
2020.3,1.78582E+24,3,12,2,1,5,1,2,2,9,99,11,27,1,2,2,0,1,1,27,1,2,2,0,1,1,2,2,1,2,9,2,999,1,2,999,2,2,2,20,3,4,4,11,27,1,2,2,0,1,1,2,999,2,1,1,2,999,2,999,2,1,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78584E+24,8,33,2,1,1,9,2,2,1,99,11,80,2,2,9,40,1,2,80,2,2,9,40,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,2,4,4,11,80,2,2,9,40,1,2,2,999,2,2,999,1,1,2,999,2,2,1,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78592E+24,12,32,2,1,1,9,2,2,13,99,11,44,5,1,2,11,1,2,44,5,1,2,11,1,2,2,2,3,2,9,1,2,1,2,999,2,9,2,10,2,4,4,11,44,5,1,2,11,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78592E+24,12,32,2,1,1,9,2,2,13,99,11,44,5,1,2,11,1,2,44,5,1,2,11,1,2,2,2,3,2,9,1,2,1,2,999,2,9,2,10,2,4,4,10,39,5,2,2,28,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,1,1,2,4,2
2020.3,1.78592E+24,12,32,2,1,1,9,2,2,13,99,11,44,5,1,2,11,1,2,44,5,1,2,11,1,2,2,2,3,2,9,1,2,1,2,999,2,9,2,10,2,4,4,10,39,5,2,2,28,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,1,1,2,4,2
2020.3,1.78596E+24,12,33,1,1,1,9,2,2,18,99,11,37,5,1,2,42,1,2,37,5,1,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,14,2,4,4,10,38,3,2,2,42,8,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,19,1,2,2,4,1
2020.3,1.78599E+24,10,32,2,1,1,9,2,2,18,99,11,40,1,2,2,41,1,2,40,1,2,2,41,1,2,2,3,1,2,9,2,999,1,2,999,2,9,2,20,2,4,4,11,40,1,2,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.788E+24,1,13,2,1,5,1,2,2,15,99,2,43,1,2,2,42,1,2,42,1,1,2,41,4,2,3,0,1,1,2,2,999,2,2,999,2,2,2,4,4,1,4,11,42,1,1,2,41,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78804E+24,3,23,2,1,6,2,2,2,8,99,11,61,5,1,2,42,1,2,61,5,1,2,42,1,2,1,0,1,2,9,2,999,0,9,999,2,2,2,16,2,4,4,11,61,5,1,2,42,1,2,2,999,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78812E+24,7,23,3,1,1,9,2,2,16,99,11,21,5,2,2,11,1,2,21,5,2,2,11,1,2,3,0,1,2,9,2,999,3,2,999,2,2,2,29,4,4,4,11,21,5,2,2,11,1,2,2,999,2,1,1,2,999,2,999,1,2,2,2,1,1,2,1,1,3,1,2,2,9,99,9,9,9,4,1
2020.3,1.78812E+24,12,32,2,1,1,9,2,2,13,99,11,55,3,2,2,42,1,2,55,3,2,2,42,1,2,3,0,3,2,9,2,999,4,2,999,2,9,2,25,4,4,4,11,55,3,2,2,42,1,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.3,1.78812E+24,12,32,2,1,1,9,2,2,13,99,11,55,3,2,2,42,1,2,55,3,2,2,42,1,2,3,0,3,2,9,2,999,4,2,999,2,9,2,25,4,4,4,11,55,3,2,2,42,1,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.3,1.78812E+24,12,32,2,1,1,9,2,2,13,99,11,55,3,2,2,42,1,2,55,3,2,2,42,1,2,3,0,3,2,9,2,999,4,2,999,2,9,2,25,4,4,4,11,55,3,2,2,42,1,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.3,1.78812E+24,6,23,2,1,1,9,2,2,9,99,11,73,2,2,9,41,1,2,73,2,2,9,41,1,2,1,0,2,2,9,2,999,1,2,999,2,9,2,32,4,4,4,11,73,2,2,9,41,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,2
2020.3,1.78812E+24,6,23,2,1,1,9,2,2,9,99,11,73,2,2,9,41,1,2,73,2,2,9,41,1,2,1,0,2,2,9,2,999,1,2,999,2,9,2,32,4,4,4,11,73,2,2,9,41,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,2
2020.3,1.78812E+24,8,22,1,1,1,9,2,2,8,99,11,59,5,2,2,42,2,2,59,5,2,2,42,2,2,1,0,1,2,9,2,999,2,2,999,2,9,2,32,4,4,4,11,59,5,2,2,42,2,2,2,999,1,2,999,1,1,2,999,2,2,8,8,8,8,8,8,1,6,8,1,9,9,98,8,8,8,4,1
2020.3,1.78821E+24,6,22,1,1,1,9,2,2,15,99,11,32,5,1,2,40,1,2,32,5,1,2,40,1,2,2,0,1,2,9,2,999,3,2,999,2,2,2,14,4,4,4,11,32,5,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,4,1,1,9,9,27,1,4,2,4,1
2020.3,1.78822E+24,3,33,3,1,1,9,2,2,17,99,11,48,1,2,2,41,1,2,48,1,2,2,41,1,2,4,0,1,2,9,2,999,4,1,1,2,9,2,21,4,4,4,11,48,1,2,2,41,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,2,1,1,12,1,1,1,4,1
2020.3,1.78823E+24,3,32,2,1,1,9,2,2,12,99,11,39,5,1,2,40,1,2,39,5,1,2,40,1,2,4,0,2,2,9,2,999,4,2,999,2,9,2,10,3,4,4,11,39,5,1,2,40,1,2,2,999,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,2,2,4,1
2020.3,1.78823E+24,3,32,2,1,1,9,2,2,12,99,11,39,5,1,2,40,1,2,39,5,1,2,40,1,2,4,0,2,2,9,2,999,4,2,999,2,9,2,10,3,4,4,10,39,5,2,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,3,1,1,2,4,1
2020.3,1.78824E+24,4,13,2,1,1,9,2,2,17,99,11,42,1,2,2,42,1,2,42,1,2,2,42,1,2,4,0,1,2,9,2,999,4,2,999,2,9,2,20,2,4,4,11,42,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78853E+24,2,12,1,1,8,2,1,1,15,99,11,28,5,2,2,42,1,2,28,5,2,2,42,1,2,1,0,1,2,9,1,3,0,9,999,2,2,2,32,4,4,4,11,28,5,2,2,42,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78853E+24,3,12,3,1,1,9,2,2,13,99,11,68,5,1,9,43,1,2,68,5,1,9,43,1,2,1,0,1,2,9,1,1,3,2,999,2,9,2,16,4,4,4,11,68,5,1,9,43,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78854E+24,12,33,2,1,6,1,2,2,13,99,11,26,5,1,2,28,1,2,26,5,1,2,28,1,2,3,0,1,2,9,2,999,4,2,999,2,2,2,14,4,4,4,10,22,5,2,2,28,1,2,1,1,2,2,999,2,999,2,999,1,2,2,2,1,2,2,1,1,3,1,1,9,9,23,1,2,2,1,1
2020.3,1.78854E+24,6,23,2,1,6,1,2,2,2,99,11,20,5,1,2,40,1,2,20,5,1,2,40,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,14,4,1,1,11,20,5,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,1,2,2,1,1
2020.3,1.78857E+24,3,12,1,1,6,2,2,2,13,99,11,29,5,2,2,42,1,2,29,5,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,30,4,4,4,11,29,5,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,3,1,1,9,9,27,1,4,2,4,1
2020.3,1.78857E+24,4,12,2,1,1,9,2,2,7,99,2,25,1,2,2,40,1,2,25,1,1,2,41,1,2,2,2,1,2,9,2,999,2,1,1,2,9,2,4,4,1,4,11,25,1,1,2,41,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78858E+24,11,33,2,1,2,1,2,2,5,99,11,48,5,1,2,40,1,2,48,5,1,2,40,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,4,4,4,11,48,5,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,1,2,1,1,1,1,1,2,4,2,2,9,99,9,9,9,4,1
2020.3,1.7886E+24,11,33,2,1,1,9,2,2,13,99,11,59,2,2,2,40,4,2,59,2,2,2,40,4,2,2,3,1,2,9,1,1,3,2,999,2,9,2,25,4,4,4,4,29,5,2,2,28,4,2,1,2,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78863E+24,5,22,2,1,1,9,2,2,13,99,11,23,5,1,2,28,1,2,23,5,1,2,28,1,2,3,0,1,2,9,2,999,4,2,999,2,9,2,13,3,4,4,6,48,3,2,2,42,1,2,2,999,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,26,4,4,2,4,1
2020.3,1.78864E+24,10,33,2,1,2,1,2,2,16,99,11,29,5,1,2,41,1,2,29,5,1,2,41,1,2,3,0,1,2,9,2,999,4,2,999,2,2,2,14,4,1,1,10,24,5,2,2,42,1,2,2,999,2,2,999,1,1,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,2,1,1,2,4,1
2020.3,1.78864E+24,9,32,2,1,6,1,2,2,15,99,2,19,1,2,1,28,1,2,24,1,1,2,28,1,2,2,1,1,2,9,2,999,3,1,2,2,2,2,4,4,4,4,11,24,1,1,2,28,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.3,1.78866E+24,8,32,2,1,6,1,2,1,12,99,11,30,5,1,2,42,1,2,30,5,1,2,42,1,2,1,0,1,2,9,1,1,1,2,999,2,2,2,16,2,4,4,11,30,5,1,2,42,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,2,1,9,9,27,1,1,2,4,1
2020.3,1.7887E+24,1,12,3,5,7,9,2,2,13,99,11,38,1,2,2,40,1,2,38,1,2,2,40,1,2,4,1,1,2,9,1,1,2,2,999,2,9,2,20,3,4,4,11,38,1,2,2,40,1,2,2,999,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78871E+24,1,13,2,1,1,9,2,2,17,99,2,45,1,2,2,42,1,2,41,1,1,2,41,1,2,2,2,1,2,9,2,999,4,2,999,2,9,2,4,3,4,4,11,41,1,1,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,4,4,2,4,1
2020.3,1.78874E+24,5,23,2,1,1,9,1,2,13,99,11,61,3,1,2,28,1,2,61,3,1,2,28,1,2,2,2,1,2,9,2,999,3,2,999,2,9,2,9,4,4,4,4,34,3,2,2,40,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,1,1,2,1,1
2020.3,1.78876E+24,5,23,1,1,1,9,2,2,4,99,11,32,5,2,2,42,1,2,32,5,2,2,42,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,4,4,4,11,32,5,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,1,9,9,27,4,4,2,4,1
2020.3,1.78876E+24,7,22,1,1,1,9,2,2,16,99,2,26,5,2,2,42,1,2,25,5,1,2,42,1,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,4,4,4,11,25,5,1,2,42,1,2,2,999,2,1,2,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,4,1,1,1,4,2
2020.3,1.78876E+24,7,22,1,1,1,9,2,2,16,99,2,26,5,2,2,42,1,2,25,5,1,2,42,1,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,4,4,4,11,25,5,1,2,42,1,2,2,999,2,1,2,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,4,1,1,1,4,2
2020.3,1.78876E+24,2,12,2,1,6,1,2,2,12,99,11,31,5,2,2,42,1,2,31,5,2,2,42,1,2,2,0,1,2,9,2,999,0,9,999,2,9,2,30,4,4,4,10,32,5,1,2,28,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,5,1,1,9,9,20,1,1,2,4,1
2020.3,1.78877E+24,8,13,1,1,6,1,2,2,16,99,11,33,5,1,2,42,1,2,33,5,1,2,42,1,2,1,0,1,1,2,2,999,1,2,999,2,9,2,16,4,4,4,11,33,5,1,2,42,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,1,1,1,9,9,27,1,1,2,4,1
2020.3,1.78881E+24,11,33,2,1,1,9,2,2,13,99,2,32,1,2,2,40,1,1,32,1,1,2,41,1,2,4,0,1,2,9,2,999,4,1,1,2,9,2,4,2,4,4,11,32,1,1,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.3,1.78883E+24,5,22,2,1,1,9,2,2,6,99,11,71,2,2,9,11,1,2,71,2,2,9,11,1,2,3,0,1,2,9,2,999,1,2,999,2,9,2,29,2,4,4,9,15,5,2,9,9,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,9,9,9,9,9,99,9,9,9,0,1
2020.3,1.78885E+24,4,13,2,1,1,9,2,2,15,99,11,34,1,2,2,42,1,2,34,1,2,2,42,1,2,2,2,1,2,9,2,999,2,2,999,2,9,2,20,4,4,4,11,34,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,2,3,1,2,4,1
2020.3,1.78885E+24,5,23,1,1,6,1,1,1,6,99,11,88,2,2,9,42,1,2,88,2,2,9,42,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,4,4,4,11,88,2,2,9,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.3,1.78885E+24,4,13,2,1,1,9,2,2,9,99,11,89,3,2,9,42,1,2,89,3,2,9,42,1,2,1,0,1,2,9,2,999,2,2,999,2,9,2,32,4,4,4,11,89,3,2,9,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
